workerid,actor_coords,trial_num,sentence_0,sentence_1,pear_coords,layout,target_0,target_1
67,"""[9.5 0.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[1 0]""",0.34,-1
67,"""[9.5 0.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 7]_[2 0]""",0.56,-1
67,"""[9.5 0.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 5]_[1 0]""",0.31,-1
67,"""[0.5 0.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[3 0]""",0.95,-1
67,"""[9.5 0.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[3 0]""",0.96,-1
67,"""[9.5 0.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[2 0]""",0.67,-1
67,"""[9.5 0.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[1 0]""",0.33,-1
67,"""[9.5 9.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 5]_[2 0]""",0.66,-1
67,"""[0.5 0.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[5 7]_[3 0]""",0.94,-1
67,"""[9.5 9.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 9]_[3 0]""",0.92,-1
67,"""[9.5 0.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 5]_[3 0]""",0.97,-1
67,"""[9.5 9.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[3 0]""",0.97,-1
67,"""[9.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 9]_[2 0]""",0.65,-1
67,"""[0.5 0.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 9]_[1 0]""",0.26,-1
67,"""[0.5 0.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 5]_[1 0]""",0.32,-1
67,"""[9.5 0.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[3 0]""",0.97,-1
67,"""[0.5 9.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[3 0]""",0.98,-1
67,"""[9.5 0.5]""",25,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[1 0]""",0.29,-1
67,"""[9.5 9.5]""",26,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 5]_[2 0]""",0.63,-1
67,"""[0.5 0.5]""",27,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 5]_[2 0]""",0.67,-1
68,"""[0.5 9.5]""",1,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 7]_[3 0]""",0.99,-1
68,"""[0.5 0.5]""",2,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 9]_[3 0]""",0.97,-1
68,"""[9.5 9.5]""",3,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[3 0]""",0.98,-1
68,"""[0.5 9.5]""",4,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[2 0]""",0.73,-1
68,"""[9.5 0.5]""",5,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[1 0]""",0.5,-1
68,"""[9.5 0.5]""",6,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[2 0]""",0.69,-1
68,"""[0.5 9.5]""",7,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[3 0]""",0.98,-1
68,"""[0.5 9.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[1 0]""",0.49,-1
68,"""[0.5 0.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 9]_[1 0]""",0.5,-1
68,"""[0.5 9.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[1 0]""",0.53,-1
68,"""[9.5 0.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 7]_[1 0]""",0.53,-1
68,"""[9.5 0.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 7]_[3 0]""",0.97,-1
68,"""[0.5 9.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[3 0]""",0.98,-1
68,"""[9.5 0.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[2 0]""",0.72,-1
68,"""[9.5 9.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[3 0]""",0.96,-1
68,"""[0.5 9.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[1 0]""",0.48,-1
68,"""[9.5 9.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[2 0]""",0.81,-1
68,"""[0.5 9.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[2 0]""",0.81,-1
68,"""[9.5 0.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 9]_[2 0]""",0.8,-1
68,"""[9.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[1 0]""",0.5,-1
68,"""[0.5 0.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[2 0]""",0.83,-1
68,"""[9.5 0.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[1 0]""",0.5,-1
68,"""[9.5 9.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 5]_[3 0]""",0.98,-1
68,"""[0.5 9.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[2 0]""",0.78,-1
68,"""[0.5 9.5]""",25,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[2 0]""",0.77,-1
68,"""[0.5 9.5]""",26,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[3 0]""",0.99,-1
68,"""[9.5 9.5]""",27,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 5]_[1 0]""",0.49,-1
69,"""[9.5 0.5]""",1,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 7]_[1 0]""",0.72,-1
69,"""[9.5 0.5]""",2,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[1 0]""",0.73,-1
69,"""[0.5 9.5]""",3,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[1 0]""",0.74,-1
69,"""[9.5 9.5]""",4,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[2 0]""",0.93,-1
69,"""[9.5 0.5]""",5,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 7]_[1 0]""",0.74,-1
69,"""[0.5 0.5]""",6,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 5]_[2 0]""",0.92,-1
69,"""[9.5 0.5]""",7,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[3 0]""",1,-1
69,"""[9.5 0.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[2 0]""",0.89,-1
69,"""[9.5 9.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 7]_[3 0]""",1,-1
69,"""[9.5 0.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 7]_[3 0]""",1,-1
69,"""[9.5 9.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 7]_[2 0]""",0.85,-1
69,"""[0.5 0.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 5]_[3 0]""",1,-1
69,"""[9.5 9.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 5]_[2 0]""",0.79,-1
69,"""[9.5 0.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[3 0]""",1,-1
69,"""[0.5 9.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 9]_[2 0]""",0.88,-1
69,"""[9.5 0.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 9]_[3 0]""",1,-1
69,"""[9.5 9.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[3 0]""",1,-1
69,"""[9.5 9.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 5]_[1 0]""",0.61,-1
69,"""[0.5 9.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[2 0]""",0.85,-1
69,"""[0.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 9]_[1 0]""",0.64,-1
69,"""[9.5 9.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 9]_[3 0]""",1,-1
69,"""[0.5 9.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 9]_[1 0]""",0.59,-1
69,"""[9.5 0.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[2 0]""",0.8,-1
69,"""[9.5 0.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[1 0]""",0.57,-1
69,"""[9.5 0.5]""",25,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[1 0]""",0.54,-1
69,"""[0.5 0.5]""",26,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[2 0]""",0.83,-1
69,"""[0.5 9.5]""",27,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[3 0]""",0.99,-1
70,"""[9.5 0.5]""",1,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[2 0]""",0.72,-1
70,"""[9.5 9.5]""",2,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 7]_[2 0]""",0.74,-1
70,"""[0.5 0.5]""",3,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[5 5]_[2 0]""",0.77,-1
70,"""[0.5 9.5]""",4,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[3 0]""",1,-1
70,"""[0.5 0.5]""",5,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 9]_[3 0]""",1,-1
70,"""[9.5 0.5]""",6,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[2 0]""",0.76,-1
70,"""[0.5 9.5]""",7,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[1 0]""",0.52,-1
70,"""[9.5 9.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 7]_[3 0]""",1,-1
70,"""[0.5 9.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 5]_[1 0]""",0.42,-1
70,"""[0.5 9.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 9]_[2 0]""",0.73,-1
70,"""[9.5 0.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[2 0]""",0.64,-1
70,"""[9.5 9.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 9]_[3 0]""",1,-1
70,"""[0.5 9.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 5]_[3 0]""",1,-1
70,"""[0.5 9.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[3 0]""",1,-1
70,"""[9.5 0.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 9]_[1 0]""",0.44,-1
70,"""[9.5 0.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[1 0]""",0.36,-1
70,"""[9.5 0.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[2 0]""",0.51,-1
70,"""[9.5 9.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 7]_[1 0]""",0.4,-1
70,"""[9.5 9.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 7]_[1 0]""",0.38,-1
70,"""[0.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 7]_[3 0]""",1,-1
70,"""[0.5 0.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 7]_[2 0]""",0.73,-1
70,"""[0.5 0.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[5 9]_[3 0]""",1,-1
70,"""[9.5 0.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[1 0]""",0.44,-1
70,"""[9.5 0.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 5]_[1 0]""",0.52,-1
70,"""[9.5 0.5]""",25,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[1 0]""",0.4,-1
70,"""[9.5 0.5]""",26,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[2 0]""",0.56,-1
70,"""[0.5 9.5]""",27,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[3 0]""",1,-1
71,"""[9.5 0.5]""",1,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[1 0]""",0.33,-1
71,"""[9.5 9.5]""",2,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 7]_[1 0]""",0.39,-1
71,"""[0.5 9.5]""",3,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[2 0]""",0.6,-1
71,"""[9.5 0.5]""",4,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 9]_[2 0]""",0.67,-1
71,"""[0.5 0.5]""",5,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 5]_[1 0]""",0.33,-1
71,"""[9.5 0.5]""",6,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 7]_[1 0]""",0.25,-1
71,"""[9.5 9.5]""",7,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 5]_[2 0]""",0.63,-1
71,"""[0.5 9.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 5]_[2 0]""",0.8,-1
71,"""[0.5 9.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[1 0]""",0.39,-1
71,"""[0.5 0.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[5 9]_[1 0]""",0.31,-1
71,"""[9.5 0.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[2 0]""",0.65,-1
71,"""[9.5 9.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[3 0]""",0.96,-1
71,"""[9.5 0.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 5]_[2 0]""",0.71,-1
71,"""[9.5 9.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 9]_[3 0]""",0.97,-1
71,"""[0.5 9.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 5]_[3 0]""",0.97,-1
71,"""[9.5 0.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[7 9]_[2 0]""",0.74,-1
71,"""[9.5 0.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[1 0]""",0.33,-1
71,"""[9.5 9.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 7]_[3 0]""",0.96,-1
71,"""[9.5 9.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[3 0]""",0.92,-1
71,"""[9.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 7]_[3 0]""",0.94,-1
71,"""[9.5 9.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 5]_[3 0]""",0.96,-1
71,"""[0.5 0.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[5 7]_[3 0]""",0.93,-1
71,"""[0.5 0.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 9]_[1 0]""",0.35,-1
71,"""[0.5 9.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[2 0]""",0.68,-1
71,"""[9.5 0.5]""",25,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 5]_[3 0]""",0.97,-1
71,"""[9.5 9.5]""",26,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 5]_[1 0]""",0.3,-1
71,"""[0.5 0.5]""",27,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[2 0]""",0.63,-1
72,"""[9.5 0.5]""",1,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 5]_[2 0]""",0.75,-1
72,"""[0.5 0.5]""",2,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[7 7]_[2 0]""",0.68,-1
72,"""[9.5 9.5]""",3,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[2 0]""",0.65,-1
72,"""[9.5 0.5]""",4,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 7]_[1 0]""",0.24,-1
72,"""[9.5 0.5]""",5,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 9]_[2 0]""",0.65,-1
72,"""[0.5 9.5]""",6,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 9]_[3 0]""",0.97,-1
72,"""[0.5 9.5]""",7,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[1 0]""",0.26,-1
72,"""[0.5 9.5]""",8,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 7]_[3 0]""",0.93,-1
72,"""[0.5 0.5]""",9,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[3 0]""",0.96,-1
72,"""[9.5 9.5]""",10,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 9]_[1 0]""",0.16,-1
72,"""[0.5 0.5]""",11,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 5]_[3 0]""",0.98,-1
72,"""[9.5 9.5]""",12,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[9 5]_[2 0]""",0.69,-1
72,"""[9.5 9.5]""",13,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 7]_[3 0]""",0.98,-1
72,"""[9.5 0.5]""",14,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 5]_[1 0]""",0.17,-1
72,"""[0.5 0.5]""",15,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 9.5]""","""[9 7]_[2 0]""",0.67,-1
72,"""[9.5 0.5]""",16,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[9 9]_[2 0]""",0.74,-1
72,"""[9.5 9.5]""",17,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[7 5]_[1 0]""",0.14,-1
72,"""[0.5 9.5]""",18,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 9]_[1 0]""",0.2,-1
72,"""[0.5 9.5]""",19,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[5 7]_[1 0]""",0.14,-1
72,"""[0.5 9.5]""",20,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 9]_[3 0]""",1,-1
72,"""[9.5 9.5]""",21,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 0.5]""","""[5 9]_[1 0]""",0.2,-1
72,"""[0.5 9.5]""",22,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[9 5]_[1 0]""",0.14,-1
72,"""[0.5 9.5]""",23,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[9.5 9.5]""","""[7 5]_[3 0]""",0.93,-1
72,"""[9.5 0.5]""",24,"""How much does this farmer think that hikers like pomegranates?""",-1,"""[0.5 0.5]""","""[5 7]_[2 0]""",0.72,-1
